calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
190,,"1. Combine watermelon, strawberries, bananas, and mandarin slices in a large bowl. Pour in vodka and toss to coat. Cover with plastic wrap and let chill in the refrigerator until serving.","4 cups seedless watermelon balls, 3 cups fresh strawberries, 3 cups sliced bananas, 2 ½ cups mandarin orange slices, 1 cup orange-flavored vodka",Boozy Fruit Salad,15 mins,,15 mins,https://www.allrecipes.com/recipe/274209/boozy-fruit-salad/,"['watermelon', 'strawberry', 'banana', 'mandarin', 'orange', 'vodka']",veg,"['watermelon', 'strawberry', 'banana', 'mandarin', 'orange', 'vodka']"
174,,"1. Place watermelon in a non-reactive container with a tight-fitting lid. Add cachaca and sugar. Cover container with the lid and shake until watermelon is coated and sugar is dissolved. 2. Refrigerate watermelon until watermelon is fully infused, 2 hours to overnight. Shake mixture again before serving.","1 small watermelon, cut into 1-inch pieces, 1 cup cachaca (Brazilian sugar cane spirit), 2 tablespoons turbinado sugar, or to taste",Boozy Watermelon,10 mins,5.0,2 hrs 10 mins,https://www.allrecipes.com/recipe/237702/boozy-watermelon/,"['watermelon', 'sugar', 'sugar']",veg,"['watermelon', 'sugar', 'sugar']"
118,,"1. In a blender or food processor, combine banana, orange juice, lime juice, poppy seeds, raspberry vinegar, olive oil, raspberries, salt and cayenne pepper, and puree until smooth. Cover tightly and refrigerate until ready to use. 2. Combine grapes, watermelon, strawberries, cantaloupe, blueberries and plums in a large bowl. Pour dressing over fruit and toss to coat.","1 banana, sliced, ½ cup orange juice, 1 tablespoon lime juice, 2 tablespoons poppy seeds, 1 tablespoon raspberry vinegar, ¼ teaspoon olive oil, ¼ cup raspberries, ⅛ teaspoon salt, ⅛ teaspoon cayenne pepper, 1 cup seedless red grapes, 1 cup cubed watermelon, 1 cup halved fresh strawberries, 1 cup cubed cantaloupe, 1 cup blueberries, 1 cup sliced plums",Fresh Fruit with Poppy Seed Dressing,15 mins,4.5,15 mins,https://www.allrecipes.com/recipe/24371/fresh-fruit-with-poppy-seed-dressing/,"['banana', 'orange', 'lime', 'raspberry', 'vinegar', 'oil', 'raspberry', 'salt', 'cayenne', 'pepper', 'grape', 'watermelon', 'strawberry', 'cantaloupe', 'blueberry', 'plum']",veg,"['banana', 'orange', 'lime', 'raspberry', 'vinegar', 'oil', 'raspberry', 'salt', 'cayenne', 'pepper', 'grape', 'watermelon', 'strawberry', 'cantaloupe', 'blueberry', 'plum']"
60,,"1. Combine blueberries, strawberries, watermelon, and grapes in a bowl; add coconut.","1 cup blueberries, 1 cup sliced strawberries, 1 cup chopped watermelon, 1 cup red grapes, 1 cup shredded coconut",Fourth of July Salad,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/244450/fourth-of-july-salad/,"['blueberry', 'strawberry', 'watermelon', 'grape', 'coconut']",veg,"['blueberry', 'strawberry', 'watermelon', 'grape', 'coconut']"
136,3 mins,"1. Whisk olive oil, white balsamic vinegar, Dijon mustard, and honey in a small bowl to make dressing. 2. Cut Granny Smith and Red Delicious apples into noodles using a spiralizer fitted with the large shredding blade. 3. Place apple noodles in a large bowl and toss with lime juice to keep them from turning brown. Pour in dressing; mix gently until salad is combined. 4. Place pine nuts in a small skillet over medium-low heat. Toast pine nuts, shaking often, until golden brown, about 5 minutes. Sprinkle pine nuts over salad.","2 tablespoons extra-virgin olive oil, 2 tablespoons white balsamic vinegar, 1 tablespoon Dijon mustard, 1 teaspoon honey, or more to taste, 2 unpeeled Granny Smith apples, 1 unpeeled Red Delicious apple, ½ lime, juiced, 1 tablespoon pine nuts",Spiralized Apple Salad,15 mins,4.0,18 mins,https://www.allrecipes.com/recipe/254373/spiralized-apple-salad/,"['oil', 'vinegar', 'mustard', 'honey', 'apple', 'apple', 'lime']",veg,"['oil', 'vinegar', 'mustard', 'honey', 'apple', 'apple', 'lime']"
180,,"1. Combine tomato, beans, cucumber, and papaya in a large bowl. Toss with garlic and chile pepper. 2. Stir together lemon juice, lime juice, fish sauce, and sugar in a small bowl. Pour over papaya mixture and toss. Sprinkle peanuts and cilantro on top and serve.","1 Roma tomato, chopped, 1 ½ cups fresh green beans, cut into 1/2 inch pieces, 1 cucumber, cut into 1/2 inch cubes, 1 ½ cups cubed papaya, 2 cloves cloves garlic, minced, 1 fresh Thai or Serrano chile, finely minced, 1 lemon, juiced, 2 limes, juiced, 2 tablespoons fish sauce, 1 tablespoon white sugar, ½ cup roasted peanuts, chopped, ¼ cup cilantro leaves, chopped",Thai-Inspired Confetti Salad,35 mins,4.5,35 mins,https://www.allrecipes.com/recipe/141790/thai-inspired-confetti-salad/,"['tomato', 'bean', 'cucumber', 'papaya', 'clove', 'clove', 'garlic', 'lemon', 'lime', 'fish', 'sauce', 'sugar', 'peanut', 'cilantro']",non-veg,"['tomato', 'bean', 'cucumber', 'papaya', 'clove', 'clove', 'garlic', 'lemon', 'lime', 'fish', 'sauce', 'sugar', 'peanut', 'cilantro']"
71,,"1. Combine mango, jalapeno, onion, capsicum, and mint in a bowl. Mix to combine. Season with lemon juice, honey, and red pepper flakes. Mix well.","1 mango - peeled, seeded, and diced, ½ jalapeno pepper, seeded and minced, ¼ small onion, chopped, ⅛ green capsicum, chopped, 2 teaspoons finely chopped mint, or to taste, 1 tablespoon lemon juice, or as needed, 1 teaspoon honey, ½ teaspoon red pepper flakes, or to taste",Spicy Mango Salad with Jalapeno,15 mins,,15 mins,https://www.allrecipes.com/recipe/265813/spicy-mango-salad-with-jalapeno/,"['mango', 'jalapeno', 'pepper', 'onion', 'capsicum', 'mint', 'lemon', 'honey', 'pepper']",veg,"['mango', 'jalapeno', 'pepper', 'onion', 'pepper', 'mint', 'lemon', 'honey', 'pepper']"
134,,"1. Combine watermelon, cantaloupe, blueberries, and strawberries in a large bowl. Mix to combine.","¼ (4 pound) watermelon, peeled and cubed, ½ (3 pound) cantaloupe - peeled, seeded, and cubed, ¼ cup fresh blueberries, ¼ cup quartered fresh strawberries",4th of July Fruit Salad,15 mins,5.0,15 mins,https://www.allrecipes.com/recipe/284321/4th-of-july-fruit-salad/,"['watermelon', 'cantaloupe', 'blueberry', 'strawberry']",veg,"['watermelon', 'cantaloupe', 'blueberry', 'strawberry']"
209,2 mins,"1. Combine the wine and sugar in a saucepan. Place the saucepan over medium heat and bring to a boil; stirring to dissolve sugar. Remove the saucepan from the heat and add the mint; set aside. 2. Combine the cantaloupe, grapes, and strawberries in a large bowl. Pour the wine mixture over the fruit; toss together until all the fruit is covered with the wine mixture; cover and chill. Store in the refrigerator up to 8 hours before serving.","1 ¼ cups dry white wine, ⅓ cup white sugar, 1 tablespoon chopped fresh mint, ½ cantaloupe, cut into bite-size pieces, 1 cup seedless green grapes, halved, 1 pint fresh strawberries, hulled and halved",White Wine Fruit Cocktail,20 mins,4.5,22 mins,https://www.allrecipes.com/recipe/143641/white-wine-fruit-cocktail/,"['sugar', 'mint', 'cantaloupe', 'grape', 'strawberry']",veg,"['sugar', 'mint', 'cantaloupe', 'grape', 'strawberry']"
149,1 hr 30 mins,"1. Pour the applesauce, cherry pie filling, sliced peaches, mandarin oranges, pineapple, brown sugar and cinnamon into a slow cooker. Cover, and cook on Low setting for 90 minutes.","1 (20 ounce) jar chunky applesauce, 1 (21 ounce) can cherry pie filling, 1 (15 ounce) can sliced peaches, drained, 1 (11 ounce) can mandarin orange segments, drained, 1 (8 ounce) can pineapple chunks, ½ cup brown sugar, 1 teaspoon ground cinnamon",Hot Fruit Salad,10 mins,4.5,1 hr 40 mins,https://www.allrecipes.com/recipe/68460/hot-fruit-salad/,"['cherry', 'peach', 'mandarin', 'orange', 'pineapple', 'sugar', 'cinnamon']",veg,"['cherry', 'peach', 'mandarin', 'orange', 'pineapple', 'sugar', 'cinnamon']"
27,,"1. Combine the honeydew, lime juice, cilantro, mint, and sugar in a bowl; toss to combine; refrigerate at least two hours before serving.","4 cups 1-inch chunks honeydew, 1 tablespoon fresh lime juice, 3 tablespoons chopped cilantro leaves and stems, ⅓ cup chopped fresh mint leaves, white sugar to taste",Fresh Mint and Cilantro Melon Salad,15 mins,4.5,2 hrs 15 mins,https://www.allrecipes.com/recipe/149448/fresh-mint-and-cilantro-melon-salad/,"['honeydew', 'lime', 'cilantro', 'mint', 'sugar']",veg,"['honeydew', 'lime', 'cilantro', 'mint', 'sugar']"
81,,"1. Mix pineapple, watermelon, mango, and green apple in a large bowl. 2. Blend lime juice, honey, and jalapeno in a blender until smooth. 3. Pour jalapeno dressing into the large bowl and mix thoroughly. Sprinkle chili-lime seasoning on top. Chill for 1 to 2 hours before serving.","1 (8 ounce) can pineapple chunks, drained, 1 cup cubed, seeded watermelon, 1 mango, peeled and cubed, 1 green apple, cored and sliced, ¼ cup lime juice, 2 tablespoons honey, or more to taste, 1 jalapeno pepper, seeded and chopped, 2 teaspoons chili-lime seasoning (such as Tajin®)",Spicy Fruit Salad,20 mins,5.0,1 hr 20 mins,https://www.allrecipes.com/recipe/258927/spicy-fruit-salad/,"['pineapple', 'watermelon', 'mango', 'apple', 'lime', 'honey', 'jalapeno', 'pepper']",veg,"['pineapple', 'watermelon', 'mango', 'apple', 'lime', 'honey', 'jalapeno', 'pepper']"
153,,"1. Place the tomato, mango, avocado, capsicum, blueberries, onion, and cilantro into a large bowl. Pour the lime juice and pineapple juice overtop. Stir gently until evenly combined. Serve immediately for the freshest taste.","3 vine-ripe tomatoes, diced, 2 mangos - peeled, seeded, and cubed, 2 avocados - peeled, pitted, and cubed, 1 orange capsicum, chopped, 1 cup fresh blueberries, 1 red onion, chopped, ½ bunch cilantro, chopped, ¼ cup fresh lime juice, ½ cup pineapple juice",Summer Rainbow Salad,20 mins,4.0,20 mins,https://www.allrecipes.com/recipe/166866/summer-rainbow-salad/,"['tomato', 'mango', 'avocado', 'orange', 'capsicum', 'blueberry', 'onion', 'cilantro', 'lime', 'pineapple']",veg,"['tomato', 'mango', 'avocado', 'orange', 'pepper', 'blueberry', 'onion', 'cilantro', 'lime', 'pineapple']"
173,20 mins,"1. Combine cantaloupe, honeydew melon, peaches, oranges, strawberries, mangoes, kiwis, blueberries, and raspberries in a large bowl. 2. Whisk cream, confectioners' sugar, and rum together in a bowl until smooth; fold in marshmallows. Pour cream mixture over fruit and toss to coat. Cover bowl and refrigerate, stirring frequently, until chilled and flavors soak into fruit, 8 hours to overnight. 3. Spoon fruit salad into serving bowls and sprinkle with coconut.","1 cantaloupe - peeled, seeded, and cubed, 1 honeydew melon - peeled, seeded, and cubed, 4 large fresh peaches - peeled, pitted, and sliced, 3 oranges, peeled and sliced, 3 cups sliced fresh strawberries, 2 large mangoes - peeled, seeded, and chopped, 4 kiwis, peeled and sliced, 1 pint blueberries, 1 pint fresh raspberries, 1 cup heavy whipping cream, ½ cup confectioners' sugar, ½ cup coconut-flavored rum (such as Malibu®), 1 cup miniature marshmallows, ½ cup shredded coconut",Malibu® Rum Fruit Salad,,4.0,8 hrs 20 mins,https://www.allrecipes.com/recipe/238625/malibu-rum-fruit-salad/,"['cantaloupe', 'honeydew', 'peach', 'orange', 'strawberry', 'mango', 'kiwi', 'blueberry', 'raspberry', 'cream', 'sugar', 'rum', 'marshmallow', 'coconut']",veg,"['cantaloupe', 'honeydew', 'peach', 'orange', 'strawberry', 'mango', 'kiwi', 'blueberry', 'raspberry', 'cream', 'sugar', 'rum', 'marshmallow', 'coconut']"
26,,"1. Toss watermelon, red onion, apple cider vinegar, mint, and black pepper together in a large mixing bowl. Refrigerate until chilled completely, about 1 hour.","6 cups cubed seeded watermelon, ½ red onion, cut into thin half-moon slices, ⅓ cup apple cider vinegar, 2 tablespoons chopped fresh mint, or more to taste, ½ teaspoon ground black pepper",Watermelon Surprize,20 mins,5.0,1 hr 20 mins,https://www.allrecipes.com/recipe/228230/watermelon-surprize/,"['watermelon', 'onion', 'apple', 'vinegar', 'mint', 'pepper']",veg,"['watermelon', 'onion', 'apple', 'vinegar', 'mint', 'pepper']"
209,,"1. Place cranberries, mandarin oranges, and pecans into a food processor and pulse several times to chop; process mixture until finely ground, about 30 seconds. Transfer mixture into a large bowl. 2. Mix pineapple, gelatin, sugar, boiling water, and cold water together in a separate bowl until gelatin and sugar have dissolved. Pour gelatin mixture into cranberry mixture and stir. Pour into a gelatin mold and refrigerate 8 hours or overnight before serving.","2 cups fresh cranberries, 1 (15 ounce) can mandarin oranges, drained and chopped, 1 cup pecans, 1 (15 ounce) can crushed pineapple, drained, 2 (3 ounce) packages cranberry-flavored gelatin mix (such as Jell-O®), ¾ cup white sugar, 1 cup boiling water, 1 cup cold water",Cranberry Jell-O® Salad,15 mins,4.5,8 hrs 15 mins,https://www.allrecipes.com/recipe/229386/cranberry-jell-o-salad/,"['cranberry', 'mandarin', 'orange', 'pecan', 'pineapple', 'sugar', 'water', 'water']",veg,"['cranberry', 'mandarin', 'orange', 'pecan', 'pineapple', 'sugar', 'water', 'water']"
326,,"1. Mix cream cheese and agave nectar together in a large bowl. Stir in green grapes, red grapes, and walnuts. 2. Refrigerate cream cheese mixture for at least 2 hours before serving.","2 cups cream cheese, 1 cup agave nectar, 3 cups seedless green grapes, 3 cups seedless red grapes, 2 cups walnuts",Cream Cheese Grapes,10 mins,4.0,2 hrs 10 mins,https://www.allrecipes.com/recipe/254497/cream-cheese-grapes/,"['cream', 'cheese', 'grape', 'grape', 'walnut']",veg,"['cream', 'cheese', 'grape', 'grape', 'walnut']"
51,,"1. Combine strawberries, sugar, and salt in a bowl. Set aside for 10 minutes. 2. Combine basil, balsamic, and lemon juice in another bowl. Pour over strawberries and toss to coat. Serve.","1 pound fresh strawberries, sliced, 1 tablespoon white sugar, ⅛ teaspoon salt, 2 tablespoons fresh basil leaves, chiffonade, 2 teaspoons balsamic vinegar, 1 teaspoon lemon juice",Lemon-Basil Strawberry Salad,10 mins,5.0,20 mins,https://www.allrecipes.com/recipe/279542/lemon-basil-strawberry-salad/,"['strawberry', 'sugar', 'salt', 'basil', 'vinegar', 'lemon']",veg,"['strawberry', 'sugar', 'salt', 'basil', 'vinegar', 'lemon']"
258,,"1. Toss apple chunks in a bowl with 2 teaspoons tangerine juice. Whisk remaining tangerine juice, sour cream, mayonnaise, sugar, and salt in a bowl until sugar and salt have dissolved. Pour dressing over apple and toss.","1 apple, cored and cut into chunks, 2 tangerines, juiced - divided, 1 tablespoon sour cream, 1 tablespoon mayonnaise, 1 teaspoon white sugar, or more to taste, 1 pinch salt",Crisp Apples with Citrus Dressing,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/230987/crisp-apples-with-citrus-dressing/,"['apple', 'tangerine', 'cream', 'mayonnaise', 'sugar', 'salt']",veg,"['apple', 'tangerine', 'cream', 'mayonnaise', 'sugar', 'salt']"
232,,"1. Stir pudding mix and reserved liquid from mandarin oranges together in a large bowl until smooth. 2. Stir marshmallows, banana slices, strawberry slices, kiwi slices, and pecans into the pudding mix. 3. Chill 30 minutes before serving.","1 (3 ounce) package lemon pudding mix, 1 (15.5 ounce) can mandarin oranges, drained with liquid reserved, 3 cups miniature marshmallows, 3 bananas, sliced, 1 cup sliced strawberries, 1 kiwis, peeled and sliced (Optional), ½ cup chopped pecans (Optional)",Marshmallow and Fruit Salad,20 mins,4.0,50 mins,https://www.allrecipes.com/recipe/220982/marshmallow-and-fruit-salad/,"['lemon', 'mandarin', 'orange', 'marshmallow', 'banana', 'strawberry', 'kiwi', 'pecan']",veg,"['lemon', 'mandarin', 'orange', 'marshmallow', 'banana', 'strawberry', 'kiwi', 'pecan']"
179,5 mins,"1. In a bowl, mix the vinegar, sugar, oil, paprika, and Worcestershire sauce. Cover, and refrigerate at least 6 hours. 2. Melt butter in a skillet over medium heat. Stir in the almonds, and cook until golden brown. Remove from heat, and cool. 3. In a bowl, toss the strawberries, romaine, and almonds. Mix with the dressing just before serving.","¼ cup apple cider vinegar, ¼ cup sugar, ¼ cup vegetable oil, ¼ teaspoon paprika, 1 dash Worcestershire sauce, 1 tablespoon butter, ½ cup slivered almonds, 1 quart strawberries, 2 romaine hearts, chopped into bite size pieces",Nutty Strawberry Salad,15 mins,4.5,6 hrs 20 mins,https://www.allrecipes.com/recipe/50253/nutty-strawberry-salad/,"['apple', 'vinegar', 'sugar', 'oil', 'paprika', 'worcestershire', 'sauce', 'butter', 'almond', 'strawberry']",veg,"['apple', 'vinegar', 'sugar', 'oil', 'paprika', 'worcestershire', 'sauce', 'butter', 'almond', 'strawberry']"
94,,"1. Mash jellied cranberry sauce in a 3-quart bowl. Stir gelatin mix thoroughly into cranberry sauce. Pour boiling water into mixture and stir until gelatin has dissolved completely, about 3 minutes. 2. Chill in refrigerator until softly set, 2 to 3 hours. Gently fold sour cream into gelatin mixture, leaving marbled streaks of sour cream and gelatin mix. Return to refrigerator until firmly set, 4 hours to overnight. Store leftovers in refrigerator.","1 (16 ounce) can jellied cranberry sauce, 2 (3 ounce) packages black cherry-flavored gelatin mix (such as Jell-O®), 1 ¾ cups boiling water, 1 (16 ounce) carton sour cream",Sour Cream Cranberry Jell-O® Salad,10 mins,4.5,6 hrs 10 mins,https://www.allrecipes.com/recipe/229676/sour-cream-cranberry-jell-o-salad/,"['cranberry', 'sauce', 'water', 'cream']",veg,"['cranberry', 'sauce', 'water', 'cream']"
123,,"1. Whisk 1 tablespoon pineapple juice, Greek yogurt, honey, and lime zest in a medium bowl. Fold in pineapple chunks and blueberries until coated with yogurt mixture. Serve immediately.","1 (20 ounce) can pineapple chunks in juice, drained, juice reserved, 3 tablespoons whole-milk plain Greek yogurt, 1 teaspoon honey, or to taste, ¼ teaspoon grated lime zest, 1 cup fresh blueberries",Blueberry-Pineapple Salad with Creamy Yogurt Dressing,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/266549/blueberry-pineapple-salad-with-creamy-yogurt-dressing/,"['pineapple', 'whole-milk', 'yogurt', 'honey', 'lime', 'blueberry']",veg,"['pineapple', 'whole-milk', 'yogurt', 'honey', 'lime', 'blueberry']"
76,,"1. Whisk lime juice, honey, lime zest, balsamic vinegar, and brown sugar together in a small bowl. 2. Place mangos and papaya in a large bowl. Stir lime dressing again and pour over fruit. Lightly stir fruit and dressing, cover, and refrigerate for 1 hour.","¼ cup freshly squeezed lime juice, ¼ cup honey, 1 tablespoon finely grated lime zest, 1 tablespoon balsamic vinegar, 1 tablespoon brown sugar, 2 mangos, peeled and diced, or to taste, 1 large papaya, peeled and diced",Mango Papaya Fruit Salad,20 mins,4.0,1 hr 20 mins,https://www.allrecipes.com/recipe/270424/mango-papaya-fruit-salad/,"['lime', 'honey', 'lime', 'vinegar', 'sugar', 'mango', 'papaya']",veg,"['lime', 'honey', 'lime', 'vinegar', 'sugar', 'mango', 'papaya']"
393,,"1. Mix cream cheese, sour cream, sugar, and vanilla extract together in a bowl; fold in grapes, coconut, and pecans. Refrigerate for flavors to blend, at least 30 minutes.","1 (8 ounce) package fat-free cream cheese, softened, 1 (8 ounce) container fat-free sour cream, ⅓ cup white sugar, 1 teaspoon vanilla extract, 4 pounds red seedless grapes, ⅓ cup shredded coconut, ⅓ cup chopped pecans (Optional)",Grape and Coconut Salad,10 mins,5.0,40 mins,https://www.allrecipes.com/recipe/233275/grape-and-coconut-salad/,"['cream', 'cheese', 'cream', 'sugar', 'vanilla', 'grape', 'coconut', 'pecan']",veg,"['cream', 'cheese', 'cream', 'sugar', 'vanilla', 'grape', 'coconut', 'pecan']"
306,,"1. If using frozen cranberries let thaw before using. In a food processor or blender grind the cranberries. Add the sugar, crushed pineapple and marshmallows. Let mixture stand overnight. 2. Just before serving stir in the sliced banana and whipped cream.","1 pound fresh or frozen cranberries, 8 ounces miniature marshmallows, 2 cups white sugar, 1 (20 ounce) can crushed pineapple with juice, 1 banana, peeled and sliced, 1 cup whipped cream",Fluffy Cranberry Salad,10 mins,4.5,12 hrs 10 mins,https://www.allrecipes.com/recipe/9108/fluffy-cranberry-salad/,"['cranberry', 'marshmallow', 'sugar', 'pineapple', 'banana', 'cream']",veg,"['cranberry', 'marshmallow', 'sugar', 'pineapple', 'banana', 'cream']"
217,30 mins,"1. Bring a large pot of water to a boil. Cut the ends off of the bananas, and make a slit lengthwise down the peel. Cook bananas in boiling water until tender (similar to a potato). Drain, cool, and remove peels. Cut into small chunks and place in a serving bowl. Drizzle 1 tablespoon of olive oil over the pieces, and stir to coat. 2. Meanwhile, heat the remaining tablespoon of oil in a skillet over medium-high heat. Add shrimp and crab, and fry until cooked through, about 5 minutes. Set aside to cool. 3. Add onions, green pepper and seafood to the bananas in the bowl. In a separate bowl, whisk together the red wine vinegar, sugar and bacon pieces. Pour this mixture over the bananas, and toss lightly to coat. Season with salt and pepper. Garnish with slices of hard-cooked egg if desired.","6 small unripe (green) bananas, 2 tablespoons olive oil, divided, 1 green capsicum, sliced into thin rings, 1 cup small shrimp - peeled and deveined, 1 cup crabmeat, 1 sweet onion, chopped, 1 pinch salt and pepper to taste, 1 teaspoon white sugar, ¾ cup red wine vinegar, 2 slices crisp cooked bacon, crumbled, 1 hard-cooked egg, peeled and sliced (Optional)",Joy's Green Banana Salad,20 mins,4.0,50 mins,https://www.allrecipes.com/recipe/60908/joys-green-banana-salad/,"['banana', 'oil', 'capsicum', 'shrimp', 'onion', 'salt', 'pepper', 'sugar', 'vinegar', 'bacon', 'egg']",non-veg,"['banana', 'oil', 'pepper', 'shrimp', 'onion', 'salt', 'pepper', 'sugar', 'vinegar', 'bacon', 'egg']"
250,,"1. Combine pineapple chunks, grapes, mandarin oranges, coconut, marshmallows, yogurt, pecans, and sugar in a large bowl; mix to combine. Serve immediately or for best results, chill for 2 to 3 hours.","1 (20 ounce) can pineapple chunks, drained, 1 ½ cups seedless green grapes, 1 (11 ounce) can mandarin oranges, drained, 1 cup flaked coconut, 1 cup miniature marshmallows, ¾ cup vanilla yogurt, ½ cup chopped pecans, 1 tablespoon white sugar",Ambrosia Salad with Yogurt,10 mins,,10 mins,https://www.allrecipes.com/recipe/277215/ambrosia-salad-with-yogurt/,"['pineapple', 'grape', 'mandarin', 'orange', 'coconut', 'marshmallow', 'vanilla', 'yogurt', 'pecan', 'sugar']",veg,"['pineapple', 'grape', 'mandarin', 'orange', 'coconut', 'marshmallow', 'vanilla', 'yogurt', 'pecan', 'sugar']"
131,,"1. Dissolve cherry gelatin mix in boiling water in a bowl; stir cranberry sauce and oranges into gelatin. Refrigerate until mixture is thickened to the consistency of egg whites, about 45 minutes. Mix apple and walnuts into gelatin, transfer to a serving dish or mold, and chill until firm, about 2 more hours.","1 (6 ounce) package cherry-flavored gelatin mix (such as Jell-O®), 1 ½ cups boiling water, 2 (14.5 ounce) cans whole berry cranberry sauce, 2 oranges, peeled and chopped, 1 cup diced apple, 1 cup chopped walnuts",Cranberry Jell-O® Salad with Walnuts,15 mins,4.5,3 hrs,https://www.allrecipes.com/recipe/229674/cranberry-jell-o-salad-with-walnuts/,"['water', 'berry', 'cranberry', 'sauce', 'orange', 'apple', 'walnut']",veg,"['water', 'berry', 'cranberry', 'sauce', 'orange', 'apple', 'walnut']"
148,,"1. Place half of the mango and half of the papaya into the container of a food processor or blender along with balsamic vinegar. Puree until smooth, and set aside. 2. Melt butter in a small skillet over medium heat. Add almonds, and cook stirring constantly until lightly browned. Add brown sugar, and stir to coat. Remove from heat, and pour candied almonds onto a piece of waxed paper, separating any clumps. Set aside to cool. 3. Just before serving, place romaine lettuce in a large serving bowl. Cube remaining mango and papaya halves, and toss gently with avocado and lettuce. Drizzle the pureed fruit over the salad and lightly salt. Sprinkle with candied almonds, and serve immediately.","1 large mango - peeled, seeded and halved, 1 medium papaya - peeled, seeded and halved, 1 avocado - peeled, pitted and diced, 3 tablespoons balsamic vinegar, 1 tablespoon butter, ¼ cup blanched slivered almonds, 1 teaspoon brown sugar, 1 head romaine lettuce, torn into bite-size pieces, salt to taste",Georgie's Mango Papaya Salad,15 mins,4.5,15 mins,https://www.allrecipes.com/recipe/57832/georgies-mango-papaya-salad/,"['mango', 'papaya', 'avocado', 'vinegar', 'butter', 'almond', 'sugar', 'salt']",veg,"['mango', 'papaya', 'avocado', 'vinegar', 'butter', 'almond', 'sugar', 'salt']"
225,,"1. Combine the pineapple, Mandarin oranges, marshmallows, and sour cream in a bowl. Gently fold the cornflakes cereal into the mixture. Sprinkle the coconut over the top; stir into the salad just before serving.","1 cup pineapple chunks, drained, 1 cup Mandarin orange segments, drained, 1 cup miniature marshmallows, 1 cup sour cream, 1 cup cornflakes cereal, 1 cup flaked coconut",One Cup Salad,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/203133/one-cup-salad/,"['pineapple', 'mandarin', 'orange', 'marshmallow', 'cream', 'cereal', 'coconut']",veg,"['pineapple', 'mandarin', 'orange', 'marshmallow', 'cream', 'cereal', 'coconut']"
535,15 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Place the rice cereal and nuts into a baking pan. Stir in the brown sugar and margarine. Bake for 10 to 15 minutes, until toasty. Stir occasionally. Set aside to cool. 2. In the container of a blender or large food processor, combine the strawberries, orange juice, confectioners' sugar and vanilla sugar. Puree into a smooth sauce. Set aside. 3. To make the salad, toss the red, green and yellow apples with oranges and pineapple in a large serving bowl. Sprinkle with the nut crunch and spoon strawberry sauce over the top. Or you can serve the toppings on the side.","2 ½ cups crispy rice cereal, 1 ½ cups chopped hazelnuts, ¾ cup packed brown sugar, ½ cup margarine, melted, 1 pound fresh or frozen sliced strawberries, ⅓ cup orange juice, 2 tablespoons confectioners' sugar, 1 tablespoon vanilla sugar, 2 Red Delicious apples, cored and diced, 2 Golden Delicious apples, cored and diced, 2 Granny Smith apples, cored and diced, 4 seedless oranges, peeled and diced, 1 (20 ounce) can crushed pineapple, drained",Strawberry-Sauced Crunchy Fruit Salad,20 mins,4.5,35 mins,https://www.allrecipes.com/recipe/80744/strawberry-sauced-crunchy-fruit-salad/,"['rice', 'cereal', 'hazelnut', 'sugar', 'margarine', 'strawberry', 'orange', 'sugar', 'vanilla', 'sugar', 'apple', 'apple', 'apple', 'orange', 'pineapple']",veg,"['rice', 'cereal', 'hazelnut', 'sugar', 'margarine', 'strawberry', 'orange', 'sugar', 'vanilla', 'sugar', 'apple', 'apple', 'apple', 'orange', 'pineapple']"
136,,"1. Combine cream cheese and sugar in a bowl; add strawberries and pineapple. Fold in the whipped topping. 2. Line a loaf pan with parchment paper. Pour the strawberry mixture into the loaf pan. 3. Place in the freezer until firm, about 6 hours. Set loaf pan in a warm water bath to loosen. Flip mixture onto a cutting board to remove; cut into slices.","1 (8 ounce) package cream cheese, softened, ½ cup white sugar, 1 (10 ounce) package frozen strawberries in juice, thawed, ½ cup crushed pineapple, drained, 1 (8 ounce) container frozen whipped topping, thawed",Frozen Strawberry Salad,15 mins,3.0,6 hrs 15 mins,https://www.allrecipes.com/recipe/254502/frozen-strawberry-salad/,"['cream', 'cheese', 'sugar', 'strawberry', 'pineapple']",veg,"['cream', 'cheese', 'sugar', 'strawberry', 'pineapple']"
